                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.15882783170919e-03
 9.77817886994179e-01 -5.00464934715840e-03
 9.55510846603044e-01 -4.14790922509808e-03
 9.33162260153640e-01 -3.62974726992188e-03
 9.10829376104500e-01 -3.39475922887430e-03
 8.88618847797650e-01 -4.17547470856449e-03
 8.66617384324017e-01 -6.37088991414443e-03
 8.44884959088122e-01 -9.64347682962304e-03
 8.23450944973387e-01 -1.38233076077969e-02
 8.02337526987190e-01 -1.87846378873135e-02
 7.81560599652925e-01 -2.44145633846170e-02
 7.61129193137798e-01 -3.06247770295203e-02
 7.41027756786751e-01 -3.72777321270265e-02
 7.21247574444602e-01 -4.42887160507293e-02
 7.01765414051513e-01 -5.15362260003081e-02
 6.82562214791433e-01 -5.89235580989449e-02
 6.63618594698040e-01 -6.63595742095978e-02
 6.44920087826928e-01 -7.37688139737294e-02
 6.26456700385767e-01 -8.10895716045457e-02
 6.08220828380587e-01 -8.82658228165574e-02
 5.90204827251665e-01 -9.52475987803825e-02
 5.72446189826394e-01 -1.01998811145619e-01
 5.54976988875502e-01 -1.08480078742053e-01
 5.37729472566652e-01 -1.14672490854943e-01
 5.20700234393058e-01 -1.20543727238115e-01
 5.03895492269098e-01 -1.26078730570907e-01
 4.87306204615865e-01 -1.31220904185854e-01
 4.70943620464253e-01 -1.35969073783574e-01
 4.54815310576031e-01 -1.40320296941687e-01
 4.38933518889172e-01 -1.44288100344009e-01
 4.23305633331415e-01 -1.47864140595782e-01
 4.07941733835292e-01 -1.51069846123767e-01
 3.92848810456531e-01 -1.53898613170093e-01
 3.78036057335511e-01 -1.56367060971208e-01
 3.63508773249517e-01 -1.58469257217503e-01
 3.49273298684723e-01 -1.60248829438039e-01
 3.35333290065979e-01 -1.61665348908550e-01
 3.21699120761902e-01 -1.62754713061102e-01
 3.08372926682735e-01 -1.64007994993891e-01
 2.95359764427981e-01 -1.65086141790681e-01
 2.82663715975551e-01 -1.65633354248980e-01
 2.70284626931609e-01 -1.65687019735242e-01
 2.58229040004521e-01 -1.65264161554947e-01
 2.46492942722054e-01 -1.64432333350674e-01
 2.35079519625059e-01 -1.63296589753004e-01
 2.23991126746606e-01 -1.62013431737775e-01
 2.13224268410420e-01 -1.60514240410307e-01
 2.02783354112386e-01 -1.58816734423936e-01
 1.92661569001003e-01 -1.56921656164439e-01
 1.82860907010833e-01 -1.54853924723256e-01
 1.73375183009763e-01 -1.52620112194852e-01
 1.64206485317582e-01 -1.50225302170528e-01
 1.55355115855722e-01 -1.47687451459611e-01
 1.46815677150777e-01 -1.45006735057078e-01
 1.38591927635332e-01 -1.42195992398632e-01
 1.30680054760341e-01 -1.39265295575758e-01
 1.23075270672544e-01 -1.36229132199643e-01
 1.15776909965181e-01 -1.33091633489802e-01
 1.08767601935750e-01 -1.29872119664277e-01
 1.02049307530339e-01 -1.26581494759948e-01
 9.56222483588491e-02 -1.23220534673918e-01
 8.94628556807038e-02 -1.19807379486235e-01
 8.35735976177952e-02 -1.16349000575722e-01
 7.79528649972924e-02 -1.12848206990735e-01
 7.25969011911816e-02 -1.09314580240410e-01
 6.75010182772833e-02 -1.05757902282643e-01
 6.26544702209711e-02 -1.02178226721759e-01
 5.80528798373247e-02 -9.85869844939807e-02
 5.36925864085385e-02 -9.49860235201779e-02
 4.95590770754987e-02 -9.13853543843837e-02
 4.56327528740678e-02 -8.77933673379614e-02
 4.19107610839961e-02 -8.42138213071669e-02
 3.83864963819667e-02 -8.06502242870401e-02
 3.50505876460543e-02 -7.71064918449972e-02
 3.18974004460916e-02 -7.35870050678100e-02
 2.89313797328554e-02 -7.00950163392404e-02
 2.61540122920376e-02 -6.66291514364530e-02
 2.35522582296426e-02 -6.31942922644618e-02
 2.11299805912807e-02 -5.97917664631622e-02
 1.88809348187027e-02 -5.64236286715143e-02
 1.68012488952101e-02 -5.30927917897400e-02
 1.48847761547853e-02 -4.97992920174728e-02
 1.31186417218970e-02 -4.65499414994402e-02
 1.14929281037173e-02 -4.33460726239049e-02
 9.98912788707916e-03 -4.01962908359344e-02
 8.59166837177169e-03 -3.71028035158439e-02
 7.29875701604434e-03 -3.40665024361452e-02
 6.12630179865585e-03 -3.10859107821858e-02
 5.06258798876042e-03 -2.81601518748917e-02
 4.13061887213086e-03 -2.52875495067487e-02
 3.31090060921679e-03 -2.24678625349267e-02
 2.61012313687864e-03 -1.97083801759330e-02
 2.01554585129114e-03 -1.70084537639867e-02
 1.53729397050615e-03 -1.43734479254615e-02
 1.13820480457903e-03 -1.18029686393613e-02
 7.85225754635945e-04 -9.30610222837673e-03
 4.70538555885786e-04 -6.88004050522062e-03
 2.60297868156996e-04 -4.52230823489463e-03
 9.91842619778819e-05 -2.22964593912807e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.91518542577401e-05  2.21606979591444e-03
 2.59595796128719e-04  4.50530584957647e-03
 4.71680325925975e-04  6.85979342967063e-03
 7.80382847286623e-04  9.28119597969124e-03
 1.12944393416137e-03  1.17731185795602e-02
 1.52299488188748e-03  1.43382266298011e-02
 1.97946282391230e-03  1.69728951968151e-02
 2.51255632670964e-03  1.96797633098871e-02
 3.13605529820163e-03  2.24491890743650e-02
 3.88318128798382e-03  2.52794867787488e-02
 4.75120829411863e-03  2.81634743495532e-02
 5.75322057191085e-03  3.10997354277240e-02
 6.86456299208544e-03  3.40918576369583e-02
 8.08089552259776e-03  3.71424129797032e-02
 9.38060570041386e-03  4.02541584925970e-02
 1.07797647843720e-02  4.34251513281665e-02
 1.22952990480282e-02  4.66524685429870e-02
 1.39323049180895e-02  4.99333529134346e-02
 1.56955489273264e-02  5.32662640301601e-02
 1.76069795200678e-02  5.66429035455910e-02
 1.96874954008679e-02  6.00609653831791e-02
 2.19335694097032e-02  6.35185443180202e-02
 2.43522909357427e-02  6.70158624506024e-02
 2.69531155280262e-02  7.05397653916772e-02
 2.97471600778851e-02  7.40900330172787e-02
 3.27397967475698e-02  7.76630018014086e-02
 3.59068853629637e-02  8.12605891516245e-02
 3.92513972665734e-02  8.48805710279633e-02
 4.27927087891333e-02  8.85147622020848e-02
 4.65258743482622e-02  9.21620848595377e-02
 5.04586922017803e-02  9.58178086769947e-02
 5.46043615224730e-02  9.94774301707662e-02
 5.89778791206180e-02  1.03131022381578e-01
 6.35827919939354e-02  1.06772937999679e-01
 6.84243134928389e-02  1.10393742528934e-01
 7.35145821557268e-02  1.13988430258535e-01
 7.88564960298370e-02  1.17556336844772e-01
 8.44542219396805e-02  1.21085702961622e-01
 9.03134427733912e-02  1.24570636882179e-01
 9.64406309916192e-02  1.28004871053299e-01
 1.02848706401518e-01  1.31366481208740e-01
 1.09545625628683e-01  1.34653549964975e-01
 1.16531743416126e-01  1.37858383193723e-01
 1.23812903928507e-01  1.40967200400978e-01
 1.31402504008619e-01  1.43962384171380e-01
 1.39303274223364e-01  1.46841848712558e-01
 1.47515861396673e-01  1.49591619812456e-01
 1.56039249655392e-01  1.52216606467681e-01
 1.64882364054735e-01  1.54690126973340e-01
 1.74047619727255e-01  1.57008774205685e-01
 1.83533120923622e-01  1.59154457943992e-01
 1.93343539415638e-01  1.61136990643194e-01
 2.03473692940698e-01  1.62931527445229e-01
 2.13931122145389e-01  1.64533705758802e-01
 2.24714266195897e-01  1.66011350639766e-01
 2.35825043432748e-01  1.67335776698548e-01
 2.47259949141920e-01  1.68361143947092e-01
 2.59019550137763e-01  1.69047805108292e-01
 2.71101332425640e-01  1.69375216877706e-01
 2.83501917640660e-01  1.69337233081467e-01
 2.96217701930059e-01  1.68945975686311e-01
 3.09245814740949e-01  1.68215567089378e-01
 3.22585238475400e-01  1.67156945328633e-01
 3.36232397570800e-01  1.65776327127141e-01
 3.50185262345068e-01  1.64109206997844e-01
 3.64441207523794e-01  1.62680166966020e-01
 3.78996639691923e-01  1.61026207083018e-01
 3.93850916410683e-01  1.59133495110750e-01
 4.09000379245229e-01  1.57004015121643e-01
 4.24443563438159e-01  1.54643101729804e-01
 4.40176434482869e-01  1.52048272209620e-01
 4.56196969842444e-01  1.49231869864739e-01
 4.72500206686526e-01  1.46187458467162e-01
 4.89083802704144e-01  1.42926655048709e-01
 5.05944472180220e-01  1.39456762794871e-01
 5.23077720301441e-01  1.35781458393697e-01
 5.40533619931412e-01  1.31914406711932e-01
 5.58301424199518e-01  1.27855628051779e-01
 5.76329151954260e-01  1.23624487527039e-01
 5.94610074378571e-01  1.19229285021300e-01
 6.13138798238936e-01  1.14677442343660e-01
 6.31908189874772e-01  1.09979287194218e-01
 6.50911688303217e-01  1.05146015133790e-01
 6.70140231305642e-01  1.00181761653945e-01
 6.89586360193421e-01  9.51056565390124e-02
 7.09243382981078e-01  8.99294228614296e-02
 7.29099804630202e-01  8.46640289684935e-02
 7.49145661591242e-01  7.93143758239134e-02
 7.69369665201558e-01  7.38908215165090e-02
 7.89760719623085e-01  6.84056345984980e-02
 8.10306501726470e-01  6.28703135876904e-02
