                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.95079510554938e-03
 9.76147690385346e-01 -5.06213235064321e-03
 9.52072505825054e-01 -1.66543130871619e-03
 9.27891003732966e-01 -2.68162390048928e-04
 9.03726726331170e-01 -1.27751086817782e-04
 8.79685815320617e-01 -1.14148438498341e-03
 8.55853584525928e-01 -3.53043773837107e-03
 8.32293087135920e-01 -6.99018866219211e-03
 8.09056885497717e-01 -1.13998460178555e-02
 7.86190233436632e-01 -1.66860520270841e-02
 7.63731689241078e-01 -2.27646658375291e-02
 7.41674178451447e-01 -2.94359786107959e-02
 7.20016437273867e-01 -3.65765171738557e-02
 6.98755842539286e-01 -4.40830577866730e-02
 6.77873438025899e-01 -5.18274361046959e-02
 6.57343335030014e-01 -5.96824690224597e-02
 6.37143477650591e-01 -6.75434434646579e-02
 6.17253498973127e-01 -7.53174008027279e-02
 5.97651455475665e-01 -8.29108193606433e-02
 5.78323869765916e-01 -9.02527362479797e-02
 5.59262802156762e-01 -9.72859632279574e-02
 5.40459876282509e-01 -1.03950280292837e-01
 5.21918462349192e-01 -1.10216264255924e-01
 5.03642492931328e-01 -1.16055092908224e-01
 4.85638017280354e-01 -1.21442419362424e-01
 4.67914130629777e-01 -1.26363967060377e-01
 4.50482232873101e-01 -1.30816795565005e-01
 4.33356469990929e-01 -1.34808200539271e-01
 4.16546645179009e-01 -1.38333917230613e-01
 4.00064946102736e-01 -1.41401256135113e-01
 3.83924431143337e-01 -1.44030062343791e-01
 3.68134295917014e-01 -1.46222547339626e-01
 3.52705066566094e-01 -1.47999941416094e-01
 3.37645159556289e-01 -1.49375271547334e-01
 3.22962294190122e-01 -1.50369788129673e-01
 3.08662280354985e-01 -1.51007748810247e-01
 2.94749401547445e-01 -1.51299787601974e-01
 2.81228953557974e-01 -1.51236237858952e-01
 2.68102635840232e-01 -1.51231836274653e-01
 2.55373364107210e-01 -1.50983285103359e-01
 2.43041906874119e-01 -1.50281037629034e-01
 2.31108037965450e-01 -1.49205250407937e-01
 2.19570839935043e-01 -1.47808202343549e-01
 2.08428939503343e-01 -1.46141655323991e-01
 1.97678741428615e-01 -1.44249953468887e-01
 1.87318220268797e-01 -1.41813774664922e-01
 1.77343360340429e-01 -1.39119043574526e-01
 1.67747169806340e-01 -1.36355952535419e-01
 1.58523155552621e-01 -1.33803869135168e-01
 1.49666484105276e-01 -1.31122344008144e-01
 1.41169663559331e-01 -1.28325458258572e-01
 1.33022847387043e-01 -1.25433101869473e-01
 1.25219656059684e-01 -1.22456286164616e-01
 1.17752710047211e-01 -1.19404237035398e-01
 1.10610219565659e-01 -1.16295750783100e-01
 1.03783369932150e-01 -1.13140980603399e-01
 9.72641654115201e-02 -1.09949385617727e-01
 9.10426072741942e-02 -1.06729770858823e-01
 8.51071317640143e-02 -1.03496137129126e-01
 7.94512974941490e-02 -1.00251586162215e-01
 7.40676076999153e-02 -9.69998855971101e-02
 6.89427831650306e-02 -9.37549237760650e-02
 6.40703628950469e-02 -9.05194527180414e-02
 5.94438200285552e-02 -8.72954130541291e-02
 5.50545586336315e-02 -8.40883611319655e-02
 5.08924122493416e-02 -8.09054846758713e-02
 4.69495992778241e-02 -7.77497137906140e-02
 4.32187949999509e-02 -7.46249326435612e-02
 3.96920884217895e-02 -7.15337009226337e-02
 3.63631116821324e-02 -6.84779253752845e-02
 3.32294303084634e-02 -6.54554528339571e-02
 3.02796327940093e-02 -6.24735402063379e-02
 2.75130503331913e-02 -5.95297124005441e-02
 2.49203606359067e-02 -5.66275425746292e-02
 2.24917707796544e-02 -5.37718884613688e-02
 2.02266975929198e-02 -5.09612775399409e-02
 1.81188331544313e-02 -4.81980393852587e-02
 1.61578152672196e-02 -4.54852679268624e-02
 1.43356884191259e-02 -4.28256765632484e-02
 1.26623937225369e-02 -4.02123767348768e-02
 1.11233263456410e-02 -3.76514232075718e-02
 9.71010574126841e-03 -3.51449819644415e-02
 8.41375563541188e-03 -3.26956236225724e-02
 7.24600088399514e-03 -3.02980499431145e-02
 6.19174757699451e-03 -2.79568790416916e-02
 5.23378380335132e-03 -2.56778647707031e-02
 4.34677093489873e-03 -2.34666671553258e-02
 3.54869163436569e-03 -2.13177155271892e-02
 2.87587121352042e-03 -1.92165397688514e-02
 2.30652900130542e-03 -1.71715051018317e-02
 1.81947720707270e-03 -1.51841260228483e-02
 1.43673066251793e-03 -1.32558735913376e-02
 1.12759093277969e-03 -1.13859356401398e-02
 8.77931087785770e-04 -9.57931494634465e-03
 6.73073998127443e-04 -7.83419883770096e-03
 4.95488459651235e-04 -6.15210027529420e-03
 3.31277161145199e-04 -4.53152174929088e-03
 2.02668573370625e-04 -2.96986725538476e-03
 9.33708363452701e-05 -1.46452158858120e-03
 0.00000000000000e+00  0.00000000000000e+00
 9.22855566743207e-05  1.43272893368626e-03
 2.00938717267616e-04  2.93674964752950e-03
 3.26651145606437e-04  4.49627794761939e-03
 4.85440173353462e-04  6.11364443028703e-03
 6.55946094091825e-04  7.79184938401879e-03
 8.47998295422951e-04  9.53245267559141e-03
 1.07818114277919e-03  1.13351521893042e-02
 1.35723436358179e-03  1.32028179579442e-02
 1.69809253721943e-03  1.51307016914466e-02
 2.13241757611591e-03  1.71189160431637e-02
 2.64829750781515e-03  1.91649394453638e-02
 3.26143310617450e-03  2.12695323447361e-02
 3.97324727155099e-03  2.34287006872415e-02
 4.78985192810754e-03  2.56464539345955e-02
 5.66034373995734e-03  2.79365440494116e-02
 6.62151333906014e-03  3.02897442590210e-02
 7.69431641422825e-03  3.27024624087126e-02
 8.88286587518192e-03  3.51714111216641e-02
 1.01848629948242e-02  3.77007357145521e-02
 1.15961967535401e-02  4.02931764573131e-02
 1.31376239367574e-02  4.29399446174313e-02
 1.48153377474097e-02  4.56405004090805e-02
 1.66327962369894e-02  4.83954882043208e-02
 1.85876701012792e-02  5.12062468181953e-02
 2.06953212541962e-02  5.40660402681713e-02
 2.29630918171411e-02  5.69733993409472e-02
 2.53943225326009e-02  5.99272285242373e-02
 2.79978323257497e-02  6.29229298552040e-02
 3.07812243141510e-02  6.59569252254232e-02
 3.37523477043225e-02  6.90255888146698e-02
 3.69182096407976e-02  7.21257365446790e-02
 4.02864162390761e-02  7.52532835741873e-02
 4.38599783785477e-02  7.84075503985685e-02
 4.76479272394985e-02  8.15830718333115e-02
 5.16582898749672e-02  8.47743395589173e-02
 5.58970829157738e-02  8.79786403828936e-02
 6.03727397226527e-02  9.11914349593485e-02
 6.50922140570415e-02  9.44069285145974e-02
 7.00657110380696e-02  9.76164875045189e-02
 7.53017817684046e-02  1.00812868671419e-01
 8.08078717786066e-02  1.03988116205536e-01
 8.65897461643902e-02  1.07140001778692e-01
 9.26559644236069e-02  1.10260239966593e-01
 9.90144280347530e-02  1.13340353366247e-01
 1.05677075915838e-01  1.16363331983728e-01
 1.12647691609781e-01  1.19328768264629e-01
 1.19935635997526e-01  1.22222082585738e-01
 1.27550687251668e-01  1.25030251566355e-01
 1.35498539194309e-01  1.27744352339535e-01
 1.43784991841854e-01  1.30357063593827e-01
 1.52418591495317e-01  1.32848179160707e-01
 1.61403541584236e-01  1.35215042331552e-01
 1.70747311736329e-01  1.37435615059767e-01
 1.80453343256072e-01  1.39761780434509e-01
 1.90527559349667e-01  1.41883874911076e-01
 2.00973488594093e-01  1.43733235709020e-01
 2.11794997973743e-01  1.45380289554734e-01
 2.22993266443800e-01  1.46806795341083e-01
 2.34570652332314e-01  1.47984107280882e-01
 2.46527969729818e-01  1.48887898133598e-01
 2.58865425784004e-01  1.49507821281101e-01
 2.71583354305834e-01  1.49826083284491e-01
 2.84682174004097e-01  1.49827307192099e-01
 2.98161535067526e-01  1.49469939589031e-01
 3.12021097108705e-01  1.48780872087359e-01
 3.26259535241743e-01  1.48205712065411e-01
 3.40875532480578e-01  1.47366736985419e-01
 3.55868442933469e-01  1.46285853635979e-01
 3.71236656075029e-01  1.44959070845944e-01
 3.86977707230297e-01  1.43377936893622e-01
 4.03089182575591e-01  1.41546314155929e-01
 4.19567959523687e-01  1.39466198068684e-01
 4.36409875694783e-01  1.37130087849456e-01
 4.53612503437458e-01  1.34555440759056e-01
 4.71170908360578e-01  1.31740794555246e-01
 4.89079151754544e-01  1.28686021786545e-01
 5.07331798917417e-01  1.25394892550059e-01
 5.25923049782590e-01  1.21878420587695e-01
 5.44847319269261e-01  1.18147677713123e-01
 5.64100494447821e-01  1.14227062857617e-01
 5.83671490507270e-01  1.10109048837179e-01
 6.03550851846351e-01  1.05798317477990e-01
 6.23730297532757e-01  1.01310202902768e-01
 6.44197244909072e-01  9.66442766884836e-02
 6.64942585003377e-01  9.18191581709995e-02
 6.85951732765205e-01  8.68337988928746e-02
 7.07212654591518e-01  8.17019694383440e-02
 7.28712208253890e-01  7.64366896518158e-02
 7.50435272210608e-01  7.10458448598189e-02
 7.72370405097584e-01  6.55557988867207e-02
 7.94503508192243e-01  5.99848592117918e-02
