                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.70817409240450e-03
 9.75998302265081e-01 -1.19224415239577e-04
 9.51934254746264e-01  2.60254382522644e-03
 9.27851451657988e-01  4.38919436095103e-03
 9.03783076431157e-01  5.33541973649567e-03
 8.79794624371469e-01  5.22029510974130e-03
 8.55951397798114e-01  4.07591282578985e-03
 8.32307762218913e-01  2.10864266810042e-03
 8.08912049297712e-01 -5.93335416503165e-04
 7.85819378519705e-01 -4.15289728406968e-03
 7.63077223930653e-01 -8.53411357630784e-03
 7.40714563536534e-01 -1.36044497272519e-02
 7.18740009822587e-01 -1.92196379654061e-02
 6.97157846435140e-01 -2.52655360486062e-02
 6.75969560876510e-01 -3.16451871461868e-02
 6.55164461992738e-01 -3.82420840081009e-02
 6.34726902555597e-01 -4.49441602920728e-02
 6.14637245063029e-01 -5.16408270212888e-02
 5.94881236975265e-01 -5.82461500196463e-02
 5.75443985543132e-01 -6.46765088095286e-02
 5.56314593996612e-01 -7.08616254817959e-02
 5.37487290980948e-01 -7.67466575202469e-02
 5.18957746606741e-01 -8.22790241853944e-02
 5.00729629362172e-01 -8.74324530081093e-02
 4.82803391334999e-01 -9.21649056552472e-02
 4.65184106546440e-01 -9.64497562939136e-02
 4.47881346045836e-01 -1.00275297141168e-01
 4.30909503789642e-01 -1.03657065853090e-01
 4.14279352769916e-01 -1.06594415885209e-01
 3.98003461163535e-01 -1.09119717090980e-01
 3.82093000298493e-01 -1.11538440576867e-01
 3.66555914866668e-01 -1.13514438973695e-01
 3.51401648538758e-01 -1.15081445807756e-01
 3.36637338211697e-01 -1.16268202817975e-01
 3.22268927922960e-01 -1.17102953976022e-01
 3.08299453288827e-01 -1.17602895111102e-01
 2.94732268614804e-01 -1.17813186994333e-01
 2.81568897111812e-01 -1.17717987135314e-01
 2.68808450324991e-01 -1.17375832685768e-01
 2.56450742517772e-01 -1.16792232922048e-01
 2.44492943495814e-01 -1.15990021202966e-01
 2.32931736284033e-01 -1.14990404594975e-01
 2.21764083214011e-01 -1.13802760193334e-01
 2.10985535705318e-01 -1.12440089075891e-01
 2.00589254713800e-01 -1.10928924091200e-01
 1.90571951017332e-01 -1.09267978540692e-01
 1.80923952310783e-01 -1.07493483843473e-01
 1.71640387970069e-01 -1.05582077874205e-01
 1.62713304240044e-01 -1.03509649980420e-01
 1.54134565672033e-01 -1.01344168736328e-01
 1.45895340016927e-01 -9.91005786850744e-02
 1.37985968293251e-01 -9.67919070975204e-02
 1.30399417490974e-01 -9.44239594294455e-02
 1.23127449245443e-01 -9.20058718314690e-02
 1.16159703299862e-01 -8.95501778948462e-02
 1.09487142340261e-01 -8.70653370943671e-02
 1.03102103707913e-01 -8.45558422071597e-02
 9.69931730162478e-02 -8.20359859374248e-02
 9.11508524752976e-02 -7.95135224448271e-02
 8.55684501125242e-02 -7.69885844881273e-02
 8.02372279595051e-02 -7.44660870142018e-02
 7.51459975265592e-02 -7.19574104090190e-02
 7.02879361481534e-02 -6.94634100703656e-02
 6.56565369379558e-02 -6.69844330982221e-02
 6.12428642967273e-02 -6.45250268818680e-02
 5.70364333230852e-02 -6.20934937332719e-02
 5.30297509066191e-02 -5.96926918373936e-02
 4.92170277518146e-02 -5.73222236261587e-02
 4.55909379198121e-02 -5.49843942258491e-02
 4.21448638063402e-02 -5.26797667377780e-02
 3.88741429627553e-02 -5.04066291890706e-02
 3.57708904209043e-02 -4.81686869473077e-02
 3.28309567303271e-02 -4.59639813846081e-02
 3.00492012449127e-02 -4.37914223533693e-02
 2.74158136203480e-02 -4.16582881097346e-02
 2.49295574330131e-02 -3.95597079241001e-02
 2.25827780328042e-02 -3.74993941353897e-02
 2.03672550706674e-02 -3.54803123974835e-02
 1.82795397631850e-02 -3.35011824081276e-02
 1.63302625351932e-02 -3.15456792819995e-02
 1.45134788593572e-02 -2.96167254511626e-02
 1.28193359136822e-02 -2.77180320435388e-02
 1.12411275188019e-02 -2.58546488322176e-02
 9.78789009773334e-03 -2.40180982872592e-02
 8.45696849103648e-03 -2.22114096352558e-02
 7.22762315453079e-03 -2.04445122952564e-02
 6.02898285616298e-03 -1.87686351060468e-02
 4.94203079821879e-03 -1.71158539254029e-02
 4.00493549403724e-03 -1.54715568338011e-02
 3.21464079865837e-03 -1.38437428817477e-02
 2.54736367533473e-03 -1.22462717167704e-02
 2.01124700898463e-03 -1.06842850921422e-02
 1.58622957143453e-03 -9.16625421197030e-03
 1.26376476407094e-03 -7.69592938075464e-03
 9.84990137456750e-04 -6.27828551978396e-03
 7.42740413517970e-04 -4.91733489007812e-03
 5.33697902947767e-04 -3.61062565503099e-03
 3.36568463885959e-04 -2.35560365245728e-03
 1.53183286124245e-04 -1.15222640905729e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.42880528225677e-04  1.15308843067873e-03
 2.95890147926855e-04  2.35813079813885e-03
 4.57267614529238e-04  3.61587013958309e-03
 6.17875313368434e-04  4.92687678772520e-03
 7.95801500892529e-04  6.29433095118220e-03
 9.97944892542597e-04  7.71861221370442e-03
 1.23626549899657e-03  9.19992689983369e-03
 1.52474120507517e-03  1.07400421336550e-02
 1.90551485264130e-03  1.23313864682931e-02
 2.39254167521699e-03  1.39741491291651e-02
 2.95572732878287e-03  1.56714467117841e-02
 3.61698521605470e-03  1.74193336274329e-02
 4.39878602325928e-03  1.92084199171518e-02
 5.27021939085484e-03  2.10487956020062e-02
 6.22799704763698e-03  2.29386909322026e-02
 7.27657909049907e-03  2.48855783609713e-02
 8.45474735886828e-03  2.68657453415067e-02
 9.75627605073236e-03  2.88840942847361e-02
 1.11730991539584e-02  3.09473556635839e-02
 1.26903157907201e-02  3.30699610762967e-02
 1.43356879845189e-02  3.52334691596649e-02
 1.61104882517596e-02  3.74411902505554e-02
 1.80194416609785e-02  3.96908998872456e-02
 2.00605045724784e-02  4.19896445596785e-02
 2.22499530716321e-02  4.43234769573904e-02
 2.45926694733681e-02  4.66924418288875e-02
 2.70946044024873e-02  4.90927578912878e-02
 2.97644185975705e-02  5.15202159359753e-02
 3.26058511545553e-02  5.39743412046781e-02
 3.56176817818079e-02  5.64629659604672e-02
 3.88072396286418e-02  5.89833279433251e-02
 4.21844777238534e-02  6.15289820270449e-02
 4.57538194962542e-02  6.41006060659957e-02
 4.95239838416173e-02  6.66917921525170e-02
 5.35022910251314e-02  6.92984486917176e-02
 5.76953610185852e-02  7.19189694612617e-02
 6.21101640241987e-02  7.45507167186793e-02
 6.67512003202285e-02  7.71956201054401e-02
 7.16284356842044e-02  7.98450555611798e-02
 7.67501876453524e-02  8.24938356801297e-02
 8.21244682934123e-02  8.51371797345860e-02
 8.77589668693328e-02  8.77710897056528e-02
 9.36614034966287e-02  9.03914646683419e-02
 9.98404250618200e-02  9.29885757912098e-02
 1.06304842905048e-01  9.55541579242329e-02
 1.13062829543335e-01  9.80824974402257e-02
 1.20122226370448e-01  1.00569223823075e-01
 1.27490740741896e-01  1.03006583241466e-01
 1.35176591475952e-01  1.05387995765376e-01
 1.43188306898972e-01  1.07699437453531e-01
 1.51535030475740e-01  1.09923270575127e-01
 1.60223420168720e-01  1.12056046208294e-01
 1.69259933894255e-01  1.14101449834599e-01
 1.78651727071729e-01  1.15990743481265e-01
 1.88406325446074e-01  1.17737639617932e-01
 1.98530078964569e-01  1.19363046700692e-01
 2.09028916136008e-01  1.20850133032452e-01
 2.19907514137782e-01  1.22188326604935e-01
 2.31169828663155e-01  1.23368028198975e-01
 2.42820409558866e-01  1.24383806910397e-01
 2.54862916997867e-01  1.25218179211297e-01
 2.67299911604461e-01  1.25860780989864e-01
 2.80133712772892e-01  1.26290106756572e-01
 2.93366223466631e-01  1.26481972578973e-01
 3.06997540659653e-01  1.26443003756400e-01
 3.21027849418773e-01  1.26172776147803e-01
 3.35456307170902e-01  1.25600082006738e-01
 3.50282412337155e-01  1.24760409246058e-01
 3.65503960269853e-01  1.23711195814402e-01
 3.81119907657495e-01  1.22521081360500e-01
 3.97127242772312e-01  1.21078361006350e-01
 4.13524544949180e-01  1.19397240417700e-01
 4.30307482325754e-01  1.17468950604384e-01
 4.47472291011985e-01  1.15295948138874e-01
 4.65014845845066e-01  1.12884403883372e-01
 4.82930473237330e-01  1.10240537868132e-01
 5.01211350307523e-01  1.07355298243699e-01
 5.19854487967531e-01  1.04255205062848e-01
 5.38851756713303e-01  1.00940149983594e-01
 5.58196025905151e-01  9.74201014379226e-02
 5.77877344466493e-01  9.36950445619971e-02
 5.97887089120800e-01  8.97770618220172e-02
 6.18215588486536e-01  8.56775619347153e-02
 6.38850607564615e-01  8.13995235336610e-02
 6.59784988265628e-01  7.69755942936852e-02
 6.81006080451126e-01  7.24154497557578e-02
 7.02504182619436e-01  6.77472195422051e-02
 7.24264587194621e-01  6.29798151529832e-02
 7.46272019239469e-01  5.81239627679592e-02
 7.68517146475639e-01  5.32215964649436e-02
 7.90982109140636e-01  4.82798091852738e-02
 8.13650673600756e-01  4.33170280182348e-02
