                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.329548       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.92822984209774e-04
 9.83078033657481e-01 -1.28274766459520e-02
 9.56416140574014e-01 -1.95559169342722e-02
 9.29958156712843e-01 -2.81809975211369e-02
 9.04250340146744e-01 -3.88331639231002e-02
 8.79295113953222e-01 -5.07609984980384e-02
 8.54942496123212e-01 -6.34739914801133e-02
 8.31096104347144e-01 -7.67095086864271e-02
 8.07564332177025e-01 -9.01101631623845e-02
 7.84489273958883e-01 -1.03831602138176e-01
 7.61592616506114e-01 -1.17428878437931e-01
 7.38891204335008e-01 -1.30883895306262e-01
 7.16324506418451e-01 -1.44061589679011e-01
 6.93765824465363e-01 -1.56730660930664e-01
 6.71280223798774e-01 -1.68928898546781e-01
 6.48828175001620e-01 -1.80528447223273e-01
 6.26395690986584e-01 -1.91444579287880e-01
 6.04021112440645e-01 -2.01665931615473e-01
 5.81739128873706e-01 -2.11181277880353e-01
 5.59598309178251e-01 -2.20012708764911e-01
 5.37582728342107e-01 -2.28046431340773e-01
 5.15889583381522e-01 -2.35209765565895e-01
 4.94804972332786e-01 -2.41701259698587e-01
 4.73936798319379e-01 -2.47209810458823e-01
 4.53403920793003e-01 -2.52108922879477e-01
 4.33152837054883e-01 -2.56019422926301e-01
 4.13260530678374e-01 -2.59177308549278e-01
 3.93761861820972e-01 -2.61667644760098e-01
 3.74674469773967e-01 -2.63432972856869e-01
 3.56016913482167e-01 -2.64370531891467e-01
 3.37824644806707e-01 -2.64859311405963e-01
 3.20112545438952e-01 -2.64500436981698e-01
 3.02896774929850e-01 -2.63634355249870e-01
 2.86189405741685e-01 -2.62244422923696e-01
 2.70004227138855e-01 -2.60395771584458e-01
 2.54365754941465e-01 -2.57883347898332e-01
 2.39272168993547e-01 -2.54949367205129e-01
 2.24706617558731e-01 -2.51684959934498e-01
 2.10698977778595e-01 -2.48007077458887e-01
 1.97252885296973e-01 -2.43931658526208e-01
 1.84340669464498e-01 -2.39604479881543e-01
 1.72018211526106e-01 -2.34840397933027e-01
 1.60201668423802e-01 -2.29951654586568e-01
 1.48969057745222e-01 -2.24699140091864e-01
 1.38254353074094e-01 -2.19292306127841e-01
 1.28083224985996e-01 -2.13674882305839e-01
 1.18469695342110e-01 -2.07831644082220e-01
 1.09333463775373e-01 -2.01930544177886e-01
 1.00763580552468e-01 -1.95815007086223e-01
 9.26682300704960e-02 -1.89651240985872e-01
 8.50962799270387e-02 -1.83364043924986e-01
 7.80164419287007e-02 -1.77011658813457e-01
 7.13751459701202e-02 -1.70674934147025e-01
 6.52371870511535e-02 -1.64268240008165e-01
 5.94946469830803e-02 -1.57933119732382e-01
 5.41383592623357e-02 -1.51675024716816e-01
 4.91760219779811e-02 -1.45480765537966e-01
 4.45474087494346e-02 -1.39411255288608e-01
 4.03731912040915e-02 -1.33340588047319e-01
 3.65120543959739e-02 -1.27402795128879e-01
 3.28850383144306e-02 -1.21654188940928e-01
 2.96617975211870e-02 -1.15952982202492e-01
 2.67273924136756e-02 -1.10382965934245e-01
 2.40501290587208e-02 -1.04965346554702e-01
 2.15854755245814e-02 -9.97191163919372e-02
 1.92895508867337e-02 -9.46654031762842e-02
 1.72453258603387e-02 -8.97442128341676e-02
 1.53748963334144e-02 -8.49939616666075e-02
 1.36481679350736e-02 -8.04206426858027e-02
 1.20652763161587e-02 -7.60137390758261e-02
 1.06666161871797e-02 -7.17426973440028e-02
 9.40587515769270e-03 -6.76237772530710e-02
