                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.84487603848023e-03
 9.75218225490152e-01 -4.08548281891544e-03
 9.50222893279860e-01 -8.07893376430299e-04
 9.25133174274337e-01  4.47936292068990e-04
 9.00071505834704e-01  4.89438591890645e-04
 8.75150107929841e-01 -9.76192951124798e-04
 8.50460114157557e-01 -3.60843969601366e-03
 8.26067575368208e-01 -7.34795628299204e-03
 8.02027440612384e-01 -1.20637346745256e-02
 7.78387127794661e-01 -1.76930115167848e-02
 7.55188871900153e-01 -2.41482716296788e-02
 7.32422356774251e-01 -3.12070801410536e-02
 7.10085540631376e-01 -3.87395683543565e-02
 6.88172503709425e-01 -4.66274412375769e-02
 6.66661296253694e-01 -5.47325415217365e-02
 6.45522929996950e-01 -6.29188544849778e-02
 6.24733448589465e-01 -7.10760653084262e-02
 6.04270549533603e-01 -7.91052090878828e-02
 5.84109771484556e-01 -8.69048116185169e-02
 5.64238013563531e-01 -9.44027230520287e-02
 5.44647924436245e-01 -1.01540483731635e-01
 5.25331305135702e-01 -1.08254829815929e-01
 5.06293992126363e-01 -1.14518946493560e-01
 4.87541595582109e-01 -1.20304378648552e-01
 4.69081292173147e-01 -1.25585712683149e-01
 4.50924432863541e-01 -1.30350656002043e-01
 4.33086544759548e-01 -1.34603841546755e-01
 4.15582848164395e-01 -1.38353071057707e-01
 3.98426183560043e-01 -1.41599611040463e-01
 3.81629836389265e-01 -1.44353097764607e-01
 3.65209031084247e-01 -1.46663048032072e-01
 3.49173551478651e-01 -1.48505321246623e-01
 3.33535619681724e-01 -1.49906939459627e-01
 3.18303953181528e-01 -1.50881940005880e-01
 3.03487545087998e-01 -1.51458499080000e-01
 2.89091918336177e-01 -1.51662854119180e-01
 2.75122497432139e-01 -1.51512921192795e-01
 2.61583403085649e-01 -1.50994251802300e-01
 2.48475986597074e-01 -1.49880465908052e-01
 2.35802346309210e-01 -1.48412947531409e-01
 2.23562755274415e-01 -1.46809961506212e-01
 2.11755440552507e-01 -1.45067743512511e-01
 2.00378820977983e-01 -1.43180363654793e-01
 1.89430075594581e-01 -1.41147307416751e-01
 1.78904504585840e-01 -1.38974346382914e-01
 1.68798675991788e-01 -1.36661985296588e-01
 1.59107410251147e-01 -1.34218492747446e-01
 1.49821818777290e-01 -1.31586012282966e-01
 1.40933773006822e-01 -1.28650829770060e-01
 1.32437087521782e-01 -1.25601052339161e-01
 1.24322493767626e-01 -1.22454224153325e-01
 1.16578035022533e-01 -1.19231960819975e-01
 1.09196071689497e-01 -1.15943207937156e-01
 1.02167482032427e-01 -1.12600196914019e-01
 9.54783432015381e-02 -1.09222428631094e-01
 8.91180884405714e-02 -1.05820997713214e-01
 8.30774022040697e-02 -1.02403960893797e-01
 7.73440240040294e-02 -9.89830424127925e-02
 7.19048725163735e-02 -9.55709412947627e-02
 6.67523467575019e-02 -9.21701660970881e-02
 6.18766796714087e-02 -8.87876505290799e-02
 5.72629285905395e-02 -8.54362314633042e-02
 5.29035211053631e-02 -8.21178695176855e-02
 4.87903168624158e-02 -7.88352002742651e-02
 4.49136575248173e-02 -7.55925039533459e-02
 4.12620423189491e-02 -7.23962581478637e-02
 3.78255788364821e-02 -6.92511157668842e-02
 3.45963918055846e-02 -6.61589625997451e-02
 3.15644927554427e-02 -6.31234009633346e-02
 2.87225415804483e-02 -6.01454607429439e-02
 2.60672565677604e-02 -5.72222862117363e-02
 2.35855753676607e-02 -5.43610200348371e-02
 2.12768557808099e-02 -5.15575157257297e-02
 1.91301593727117e-02 -4.88153940884570e-02
 1.71340285355834e-02 -4.61389308533790e-02
 1.52887802921722e-02 -4.35242005118453e-02
 1.35874397671986e-02 -4.09727295871664e-02
 1.20180396419834e-02 -3.84877087722101e-02
 1.05709382505406e-02 -3.60712250118839e-02
 9.25772850515773e-03 -3.37141062344374e-02
 8.06264245649756e-03 -3.14223070646217e-02
 6.97464614060877e-03 -2.91978960862817e-02
 5.98386502857204e-03 -2.70422775594872e-02
 5.10520394254774e-03 -2.49483506680489e-02
 4.32283861019309e-03 -2.29182803653891e-02
 3.61808151480878e-03 -2.09578840628512e-02
 2.96412277598870e-03 -1.90721660696076e-02
 2.37928145137476e-03 -1.72540498867383e-02
 1.90757003253443e-03 -1.54866806003111e-02
 1.51658351940351e-03 -1.37798735067183e-02
 1.18786446008387e-03 -1.21349816241390e-02
 9.43110330426621e-04 -1.05505087159623e-02
 7.55126399431051e-04 -9.02534800070324e-03
 6.02555698899017e-04 -7.56266686723815e-03
 4.77233906370898e-04 -6.16015702087401e-03
 3.69827568758171e-04 -4.81622007554337e-03
 2.70278699862925e-04 -3.52975457017396e-03
 1.76151259511565e-04 -2.29790033068205e-03
 8.63265710477267e-05 -1.11890880282343e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.48576032294232e-05  1.13596404686820e-03
 1.71753184261086e-04  2.31387848121938e-03
 2.61095608137161e-04  3.54405052399361e-03
 3.55117252867318e-04  4.82835714560680e-03
 4.53941830052563e-04  6.16967375124590e-03
 5.66912772872598e-04  7.56906578018931e-03
 7.05998342211414e-04  9.02758522640602e-03
 8.80584878345016e-04  1.05482522884445e-02
 1.10033978003991e-03  1.21293291715991e-02
 1.39098230954436e-03  1.37715814310649e-02
 1.74303801702913e-03  1.54753633684179e-02
 2.16676981808066e-03  1.72426767358452e-02
 2.67342577593965e-03  1.90682137379548e-02
 3.26760713422536e-03  2.09567518634806e-02
 3.89437809792446e-03  2.29241484921958e-02
 4.59380126603815e-03  2.49610332534845e-02
 5.38842926919119e-03  2.70642509966646e-02
 6.28337829161996e-03  2.92316141707702e-02
 7.27391773808979e-03  3.14689307562739e-02
 8.35464856461696e-03  3.37811705493795e-02
 9.54840065768519e-03  3.61605379343187e-02
 1.08611391370660e-02  3.86076628681576e-02
 1.22984372274170e-02  4.11226442543561e-02
 1.38561467526891e-02  4.37103767958332e-02
 1.55522992823599e-02  4.63628507990726e-02
 1.73956886070746e-02  4.90790882984405e-02
 1.93880718016708e-02  5.18614306757759e-02
 2.15404496933236e-02  5.47051266217097e-02
 2.38612289695489e-02  5.76076918171511e-02
 2.63589909553560e-02  6.05668031541877e-02
 2.90419516171711e-02  6.35799777321847e-02
 3.19195024806792e-02  6.66429886178731e-02
 3.49949772101907e-02  6.97568505116430e-02
 3.82792839349168e-02  7.29159363505409e-02
 4.17811408039353e-02  7.61169651122718e-02
 4.55080550868185e-02  7.93573876518509e-02
 4.94710996135183e-02  8.26302687491889e-02
 5.36780200611709e-02  8.59316781846503e-02
 5.81410851981251e-02  8.92520908969454e-02
 6.28705579129665e-02  9.25840650065881e-02
 6.78747332838686e-02  9.59225148704651e-02
 7.31614990315825e-02  9.92625257025078e-02
 7.87411749185887e-02  1.02595243209580e-01
 8.46233306164576e-02  1.05911944591810e-01
 9.08220298004848e-02  1.09194372217411e-01
 9.73425971061626e-02  1.12439900174188e-01
 1.04196018044048e-01  1.15634175308240e-01
 1.11394400261063e-01  1.18758136090790e-01
 1.18944540954429e-01  1.21804039136279e-01
 1.26853596118882e-01  1.24760694848162e-01
 1.35131812954611e-01  1.27608985121504e-01
 1.43784364277638e-01  1.30340470174987e-01
 1.52820195276825e-01  1.32934485428789e-01
 1.62243709454119e-01  1.35251069784278e-01
 1.72061862374314e-01  1.37322260207135e-01
 1.82279115233869e-01  1.39242938749140e-01
 1.92900336257214e-01  1.40997397900081e-01
 2.03927007925293e-01  1.42587506435812e-01
 2.15362251499883e-01  1.43997646590569e-01
 2.27207438486555e-01  1.45225337208484e-01
 2.39462987859920e-01  1.46271474123953e-01
 2.52129632392271e-01  1.47134342728570e-01
 2.65208035299367e-01  1.47810802061320e-01
 2.78698407781841e-01  1.48264068555846e-01
 2.92600360617695e-01  1.48538673859481e-01
 3.06912904724190e-01  1.48267604711875e-01
 3.21634998534484e-01  1.47682791263447e-01
 3.36765842638504e-01  1.46838700776419e-01
 3.52303842074476e-01  1.45737585296876e-01
 3.68246357515253e-01  1.44370563320807e-01
 3.84591249786006e-01  1.42733789848729e-01
 4.01335429703776e-01  1.40829364751983e-01
 4.18474088460872e-01  1.38646036768936e-01
 4.36005149277510e-01  1.36204440700200e-01
 4.53923374464068e-01  1.33502047558178e-01
 4.72222824247946e-01  1.30539689390737e-01
 4.90896921050596e-01  1.27317479463699e-01
 5.09940644885081e-01  1.23851907889231e-01
 5.29347275266078e-01  1.20151351425766e-01
 5.49112979149433e-01  1.16244371600016e-01
 5.69225945519215e-01  1.12122831628604e-01
 5.89675559281364e-01  1.07789824968167e-01
 6.10453139239721e-01  1.03262811827197e-01
 6.31545418700145e-01  9.85425101819382e-02
 6.52941981955371e-01  9.36469298856792e-02
 6.74627007999518e-01  8.85748620619138e-02
 6.96587323666620e-01  8.33409115118132e-02
 7.18808487375401e-01  7.79587646730619e-02
 7.41274056950650e-01  7.24371498589176e-02
 7.63971841496967e-01  6.68059735424830e-02
 7.86886338375659e-01  6.10848865739465e-02
